datetime,open_price,high_price,low_price,close_price,volume
2024-11-29 10:00:00,235.64,235.89,235.3,235.50999,1162965
2024-11-29 10:15:00,235.5,235.55,235.14,235.345,715062
2024-11-29 10:30:00,235.35001,235.83501,235.34,235.575,805655
2024-11-29 10:45:00,235.575,235.83,235.39999,235.81,703120
2024-11-29 11:00:00,235.82001,236.37,235.75,236.36,1511118
2024-11-29 11:15:00,236.3613,236.5999,236.16,236.39999,977739
2024-11-29 11:30:00,236.38,236.5,236.28999,236.39999,608752
2024-11-29 11:45:00,236.39999,237.13499,236.39999,237.054993,1399447
2024-11-29 12:00:00,237.059998,237.14999,236.71381,236.98,905317
2024-11-29 12:15:00,236.97,236.97,236.37,236.37,929546
2024-11-29 12:30:00,236.37,236.89,236.37,236.83141,891698
2024-11-29 12:45:00,236.81,237.81,236.78011,237.4567,3601485
2024-11-29 13:00:00,237.46001,237.46001,237.33,237.33,10457472
2024-11-29 15:45:00,237.33,237.33,237.33,237.33,100855
2024-12-02 09:30:00,237.27,239.60001,237.16,238.46001,5144093
2024-12-02 09:45:00,238.455,239.35001,238.37,239.30499,1678061
2024-12-02 10:00:00,239.28,239.88,238.97,239.73,1796491
2024-12-02 10:15:00,239.7305,240.28,239.58,240.27,2524597
2024-12-02 10:30:00,240.27,240.78999,240.19,240.2,1859461
2024-12-02 10:45:00,240.2,240.48,239.8,240.089996,1339465
2024-12-02 11:00:00,240.089996,240.1619,239.62,240.095001,1029467
2024-12-02 11:15:00,240.11,240.24001,239.44,239.83,1740207
2024-12-02 11:30:00,239.82719,239.92,239.36,239.88,857996
2024-12-02 11:45:00,239.88,240.0,239.73,239.9558,731436
2024-12-02 12:00:00,239.95,240.19,239.77499,239.84,596051
2024-12-02 12:15:00,239.85001,240.2,239.75999,239.83,664892
2024-12-02 12:30:00,239.84,240.0,239.71001,239.74001,496309
2024-12-02 12:45:00,239.74001,239.84,239.50999,239.5101,611044
2024-12-02 13:00:00,239.50999,239.72,239.24001,239.274,917985
2024-12-02 13:15:00,239.27,239.5999,239.25999,239.44,1573687
2024-12-02 13:30:00,239.42,239.5,239.24001,239.3582,496433
2024-12-02 13:45:00,239.35001,239.50999,239.029999,239.1488,728592
2024-12-02 14:00:00,239.14011,239.4198,239.029999,239.11,720853
2024-12-02 14:15:00,239.1042,239.35001,239.10001,239.33,426216
2024-12-02 14:30:00,239.33,239.46989,239.25011,239.36,561317
2024-12-02 14:45:00,239.36,239.67,239.34,239.64,611242
2024-12-02 15:00:00,239.64,239.73,239.34,239.4901,645987
2024-12-02 15:15:00,239.49001,239.84,239.35001,239.78999,679027
2024-12-02 15:30:00,239.78999,239.94,239.61501,239.73,796536
2024-12-02 15:45:00,239.72,239.87,239.050003,239.60001,3062358
2024-12-03 09:30:00,239.92,239.94,238.9003,239.61501,3442984
2024-12-03 09:45:00,239.61,240.92,239.59,240.89,1935928
2024-12-03 10:00:00,240.86,241.24001,240.57001,241.23,1868305
2024-12-03 10:15:00,241.23621,241.3699,240.36,240.47,1301091
2024-12-03 10:30:00,240.47501,241.14999,240.45,240.875,1452467
2024-12-03 10:45:00,240.875,241.24001,240.72009,241.19051,960015
2024-12-03 11:00:00,241.19,241.22,240.85001,240.94991,811356
2024-12-03 11:15:00,240.94,241.34,240.81,241.33,738498
2024-12-03 11:30:00,241.33,241.39,240.98199,241.22,933822
2024-12-03 11:45:00,241.22,241.53799,241.19501,241.41,907845
2024-12-03 12:00:00,241.41,241.63499,241.36,241.41,684996
2024-12-03 12:15:00,241.41,241.55,241.21001,241.265,626029
2024-12-03 12:30:00,241.265,241.52,241.145,241.49001,624087
2024-12-03 12:45:00,241.495,241.69991,241.49001,241.66859,526184
2024-12-03 13:00:00,241.6601,241.69791,241.33,241.34,493862
2024-12-03 13:15:00,241.345,241.66,241.32001,241.42,513411
2024-12-03 13:30:00,241.42,241.82001,241.345,241.66499,747202
2024-12-03 13:45:00,241.66,241.795,241.58121,241.72501,478404
2024-12-03 14:00:00,241.72501,242.065002,241.67,241.97501,1105558
2024-12-03 14:15:00,241.979,242.17,241.765,242.14999,980497
2024-12-03 14:30:00,242.155,242.22501,242.059998,242.1183,781393
2024-12-03 14:45:00,242.11501,242.46001,242.070007,242.38,869072
2024-12-03 15:00:00,242.38,242.38,241.91,241.94009,834494
2024-12-03 15:15:00,241.94,242.11,241.85001,242.053207,789520
2024-12-03 15:30:00,242.059998,242.3999,242.059998,242.35001,905636
2024-12-03 15:45:00,242.34,242.755,242.14999,242.63,2798697
2024-12-04 09:30:00,242.88,243.756,242.50999,243.020004,3317972
2024-12-04 09:45:00,243.054993,243.88,243.020004,243.57001,1612139
2024-12-04 10:00:00,243.53999,244.105,243.14999,243.55,2150840
2024-12-04 10:15:00,243.57001,243.67,243.24001,243.45,1328914
2024-12-04 10:30:00,243.44,243.69,243.27,243.39999,925880
2024-12-04 10:45:00,243.39999,243.63,243.17999,243.465,902553
2024-12-04 11:00:00,243.47,243.82001,243.28,243.35001,733040
2024-12-04 11:15:00,243.34,243.39,242.85001,242.905,914791
2024-12-04 11:30:00,242.905,242.9099,242.11,242.14999,1669540
2024-12-04 11:45:00,242.1548,242.60001,242.14999,242.5,3432983
2024-12-04 12:00:00,242.48,242.485,241.92,242.065002,931099
2024-12-04 12:15:00,242.050003,242.17999,241.25,242.039902,1149792
2024-12-04 12:30:00,242.039993,242.16,241.64,241.94501,599157
2024-12-04 12:45:00,241.955,242.5,241.94,242.3687,604840
2024-12-04 13:00:00,242.36501,242.48689,242.26331,242.33501,512069
2024-12-04 13:15:00,242.34,242.50999,242.21001,242.2587,473834
2024-12-04 13:30:00,242.24001,242.285,241.92999,242.12,520062
2024-12-04 13:45:00,242.13989,242.88,242.13989,242.50999,676598
2024-12-04 14:00:00,242.52499,242.89999,242.39,242.83,1325091
2024-12-04 14:15:00,242.84,243.17641,242.82001,243.070007,533701
2024-12-04 14:30:00,243.059998,243.125,242.78,242.87,597925
2024-12-04 14:45:00,242.88,243.0,242.82001,242.9101,925717
2024-12-04 15:00:00,242.91,243.0,242.83,242.935,612677
2024-12-04 15:15:00,242.92999,243.050003,242.88499,242.985,615331
2024-12-04 15:30:00,242.985,243.19,242.85001,243.074997,877650
2024-12-04 15:45:00,243.074997,243.53999,242.8261,243.020004,2860887
2024-12-05 09:30:00,244.050003,244.53999,242.7128,243.1501,4036529
2024-12-05 09:45:00,243.155,243.52,243.0,243.5,1587530
2024-12-05 10:00:00,243.455,243.57001,243.050003,243.12,1528855
2024-12-05 10:15:00,243.12,243.205,242.77,242.92999,1136483
2024-12-05 10:30:00,242.92999,243.080002,242.67,242.92,900349
2024-12-05 10:45:00,242.91,242.97,242.24001,242.35001,1116909
2024-12-05 11:00:00,242.37,242.77,242.23,242.595,911778
2024-12-05 11:15:00,242.60001,242.75999,242.47,242.55,668548
2024-12-05 11:30:00,242.545,242.58501,242.33,242.46001,1834411
2024-12-05 11:45:00,242.47,242.66991,242.31,242.63,607088
2024-12-05 12:00:00,242.625,243.2505,242.46001,243.1884,841259
2024-12-05 12:15:00,243.185,243.4099,243.1109,243.36,979684
2024-12-05 12:30:00,243.35831,243.37,243.029999,243.080002,754661
2024-12-05 12:45:00,243.089996,243.245,242.78999,242.89,835339
2024-12-05 13:00:00,242.89,243.14,242.85001,243.11501,640414
2024-12-05 13:15:00,243.11,243.25,242.61,242.88499,742821
2024-12-05 13:30:00,242.89,243.32269,242.84,243.13,768749
2024-12-05 13:45:00,243.13,243.25999,242.95,243.215,436055
2024-12-05 14:00:00,243.2299,243.59,243.0,243.5401,710878
2024-12-05 14:15:00,243.545,243.69,243.25999,243.28,597910
2024-12-05 14:30:00,243.285,243.36,242.97,243.079895,1073555
2024-12-05 14:45:00,243.072495,243.1299,242.98,243.11501,427136
2024-12-05 15:00:00,243.12,243.27,242.89,242.99001,733337
2024-12-05 15:15:00,242.99001,243.020004,242.745,242.90581,840463
2024-12-05 15:30:00,242.905,242.9969,242.73,242.92999,956365
2024-12-05 15:45:00,242.924,243.080002,242.13,243.080002,3540973
2024-12-06 09:30:00,242.87,243.14,242.080002,243.080002,2750745
2024-12-06 09:45:00,243.080002,244.2,243.070007,243.64,2274809
2024-12-06 10:00:00,243.69,244.63,243.59,244.17,1567973
2024-12-06 10:15:00,244.17999,244.31,243.039993,243.44,1303920
2024-12-06 10:30:00,243.45,243.74001,243.42,243.63,740144
2024-12-06 10:45:00,243.64,243.66,243.27499,243.5986,775329
2024-12-06 11:00:00,243.60001,244.10001,243.595,243.69,830663
2024-12-06 11:15:00,243.7,243.8829,243.50999,243.582,727361
2024-12-06 11:30:00,243.58,243.84,243.57001,243.69,571394
2024-12-06 11:45:00,243.69479,243.75,243.63499,243.64999,658298
2024-12-06 12:00:00,243.66,243.7299,243.21001,243.32001,883038
2024-12-06 12:15:00,243.32001,243.73,243.32001,243.60001,530478
2024-12-06 12:30:00,243.59,243.61501,242.94,243.0,852867
2024-12-06 12:45:00,243.0,243.1898,242.94,243.070007,547954
2024-12-06 13:00:00,243.050003,243.2599,242.94,243.19501,470563
2024-12-06 13:15:00,243.22,243.355,243.1405,243.2641,444536
2024-12-06 13:30:00,243.25999,243.37,243.039993,243.34,453262
2024-12-06 13:45:00,243.3486,243.64,243.28,243.625,518596
2024-12-06 14:00:00,243.625,243.63,243.10001,243.41409,666635
2024-12-06 14:15:00,243.41499,243.53,243.125,243.1627,795919
2024-12-06 14:30:00,243.16,243.2,242.912,243.039993,1633751
2024-12-06 14:45:00,243.025696,243.28,242.96001,242.9601,576493
2024-12-06 15:00:00,242.95,243.33,242.8701,243.245,643231
2024-12-06 15:15:00,243.25,243.39999,242.995,243.050003,678016
2024-12-06 15:30:00,243.050003,243.14999,242.92039,242.98,816857
2024-12-06 15:45:00,242.99001,243.037903,242.2,242.86,3768679
2024-12-09 09:30:00,241.83,243.36,241.75999,243.27,2656262
2024-12-09 09:45:00,243.255,244.1497,243.255,243.92999,1739059
2024-12-09 10:00:00,243.92,244.72,243.761,244.41499,1493941
2024-12-09 10:15:00,244.45,244.66,244.020096,244.50999,874024
2024-12-09 10:30:00,244.48,245.36,244.42,245.24001,2151294
2024-12-09 10:45:00,245.23,246.28,245.039993,246.039993,1919014
2024-12-09 11:00:00,246.029999,246.9791,246.0019989,246.885,1919660
2024-12-09 11:15:00,246.91,247.2388,246.32001,246.47,1906930
2024-12-09 11:30:00,246.485,247.050003,246.31,246.41,1100578
2024-12-09 11:45:00,246.41,247.11,246.33,246.89,968628
2024-12-09 12:00:00,246.87,247.19,246.58,247.14,809633
2024-12-09 12:15:00,247.14999,247.24001,246.705,246.7903,860139
2024-12-09 12:30:00,246.825,247.015106,246.44,246.705,612467
2024-12-09 12:45:00,246.7,246.89999,245.71001,246.21899,1288290
2024-12-09 13:00:00,246.25,246.59,246.089996,246.47,673417
2024-12-09 13:15:00,246.47,247.0099945,246.46001,246.9054,641044
2024-12-09 13:30:00,246.89,246.89,246.38,246.53,574101
2024-12-09 13:45:00,246.57001,246.83701,246.42,246.735,530377
2024-12-09 14:00:00,246.73,246.75,246.25999,246.27,490230
2024-12-09 14:15:00,246.27499,246.435,246.059998,246.095001,515685
2024-12-09 14:30:00,246.095001,246.3299,245.89999,246.16,604329
2024-12-09 14:45:00,246.14999,246.48,246.089996,246.42661,593739
2024-12-09 15:00:00,246.425,246.5,246.21001,246.42999,602778
2024-12-09 15:15:00,246.44,246.78,246.3,246.75999,835353
2024-12-09 15:30:00,246.78,247.089996,246.56,246.5755,1150000
2024-12-09 15:45:00,246.57001,247.0,246.11,246.81,4095539
2024-12-10 09:30:00,246.95,247.6501,245.81,246.9865,4270797
2024-12-10 09:45:00,246.98,247.78709,246.89,247.655,1583766
2024-12-10 10:00:00,247.64,247.67999,246.7,247.089905,1115210
2024-12-10 10:15:00,247.080002,247.31,246.60001,246.73,999524
2024-12-10 10:30:00,246.735,246.92,246.27,246.30499,1023754
2024-12-10 10:45:00,246.30499,246.46001,245.83,245.8885,1078415
2024-12-10 11:00:00,245.88499,246.25999,245.57001,245.85339,969905
2024-12-10 11:15:00,245.84599,245.875,245.342,245.67,772988
2024-12-10 11:30:00,245.67,246.44,245.61,246.38,810592
2024-12-10 11:45:00,246.37,246.53999,246.2,246.39999,532740
2024-12-10 12:00:00,246.39999,246.91,246.39999,246.6207,600834
2024-12-10 12:15:00,246.64,247.17999,246.59,247.070007,724861
2024-12-10 12:30:00,247.059998,247.32001,246.97,247.17751,468996
2024-12-10 12:45:00,247.2,247.2899,246.78011,246.85001,450053
2024-12-10 13:00:00,246.8513,247.029999,246.72,246.77499,462130
2024-12-10 13:15:00,246.77,247.47839,246.77,247.4066,779180
2024-12-10 13:30:00,247.405,247.71001,247.35001,247.59,589195
2024-12-10 13:45:00,247.60001,247.78,247.55,247.61169,523565
2024-12-10 14:00:00,247.62,247.8,247.56,247.7977,596810
2024-12-10 14:15:00,247.795,247.795,247.37,247.42999,616732
2024-12-10 14:30:00,247.42999,247.649,247.41,247.595,684209
2024-12-10 14:45:00,247.595,248.089996,247.58009,248.029999,1181354
2024-12-10 15:00:00,248.029999,248.21001,247.52,247.78999,1405431
2024-12-10 15:15:00,247.79401,247.83,247.5,247.72,867460
2024-12-10 15:30:00,247.72501,248.070007,247.64,247.8499,1043167
2024-12-10 15:45:00,247.85001,247.9099,247.37,247.8,2564635
2024-12-11 09:30:00,247.94501,249.47,247.64999,249.27,3975913
2024-12-11 09:45:00,249.2916,249.8,249.10001,249.30499,1922544
2024-12-11 10:00:00,249.30499,249.99001,249.13,249.67999,1367011
2024-12-11 10:15:00,249.6817,249.92999,249.35001,249.42999,1101900
2024-12-11 10:30:00,249.42999,250.2,249.395,249.655,2365825
2024-12-11 10:45:00,249.655,250.2,249.63499,250.1405,932862
2024-12-11 11:00:00,250.14999,250.8,249.92999,250.2498,1647785
2024-12-11 11:15:00,250.245,250.64999,249.99001,250.44,1639280
2024-12-11 11:30:00,250.42,250.42,249.57001,249.625,902012
2024-12-11 11:45:00,249.61501,249.8961,249.34,249.50999,622812
2024-12-11 12:00:00,249.52,249.78,249.39,249.586,729298
2024-12-11 12:15:00,249.58,249.84,249.53999,249.6814,538561
2024-12-11 12:30:00,249.67999,249.78,249.37,249.48,448854
2024-12-11 12:45:00,249.485,249.485,249.089996,249.22501,535195
2024-12-11 13:00:00,249.22501,249.48,249.13,249.19501,574426
2024-12-11 13:15:00,249.21001,249.25,248.97,249.10001,475934
2024-12-11 13:30:00,249.089996,249.16499,248.88,249.0,505237
2024-12-11 13:45:00,248.99001,248.99001,248.35001,248.37109,1052031
2024-12-11 14:00:00,248.38,248.57001,248.086304,248.4857,753559
2024-12-11 14:15:00,248.485,248.5799,248.21001,248.28,548791
2024-12-11 14:30:00,248.28011,248.44,248.029999,248.039993,630819
2024-12-11 14:45:00,248.043503,248.074997,247.58,247.81,998057
2024-12-11 15:00:00,247.815,247.91991,247.39,247.515,946970
2024-12-11 15:15:00,247.515,247.52499,247.050003,247.14999,1127431
2024-12-11 15:30:00,247.14,247.16,246.7841,246.91,1277229
2024-12-11 15:45:00,246.91499,247.070007,246.2601,246.42999,3969781
2024-12-12 09:30:00,246.94501,247.58,245.67999,246.070007,4263693
2024-12-12 09:45:00,246.050003,246.655,245.84,246.56,969849
2024-12-12 10:00:00,246.58,247.13,245.99001,247.13,1225260
2024-12-12 10:15:00,247.12,248.12,247.020004,247.99001,1274305
2024-12-12 10:30:00,247.99001,248.57001,247.98,247.99001,1960219
2024-12-12 10:45:00,247.9883,248.37,247.8721,248.039993,995747
2024-12-12 11:00:00,248.050003,248.20129,247.66,247.89,1175097
2024-12-12 11:15:00,247.89999,248.59959,247.82001,248.47099,668653
2024-12-12 11:30:00,248.48,248.5499,248.14,248.25999,418526
2024-12-12 11:45:00,248.25,248.37,248.088699,248.19031,437366
2024-12-12 12:00:00,248.19,248.36,247.99001,248.27699,640808
2024-12-12 12:15:00,248.28999,248.4265,248.059998,248.092804,570422
2024-12-12 12:30:00,248.089996,248.24071,247.64,248.22,597288
2024-12-12 12:45:00,248.22501,248.55,248.1013,248.55,418788
2024-12-12 13:00:00,248.53999,248.74001,248.34,248.6512,488854
2024-12-12 13:15:00,248.64999,248.74001,248.47,248.53,522306
2024-12-12 13:30:00,248.52,248.64999,248.47,248.505,387805
2024-12-12 13:45:00,248.5025,248.60001,248.42101,248.52361,431885
2024-12-12 14:00:00,248.5209,248.74001,248.42,248.45,497099
2024-12-12 14:15:00,248.4612,248.505,248.0,248.020004,657358
2024-12-12 14:30:00,248.014999,248.21001,247.8,247.965,429352
2024-12-12 14:45:00,247.9501,248.1299,247.88,247.935,381257
2024-12-12 15:00:00,247.92,247.94501,247.45,247.59,541178
2024-12-12 15:15:00,247.58501,247.8799,247.58,247.75,575927
2024-12-12 15:30:00,247.75999,248.1299,247.74001,247.92,656035
2024-12-12 15:45:00,247.91499,248.2,247.91499,247.95,2018186
2024-12-13 09:30:00,247.88,249.29021,247.7,248.9624,2055309
2024-12-13 09:45:00,248.985,249.075897,248.14011,248.37,890547
2024-12-13 10:00:00,248.37,248.39,247.56,247.739,893762
2024-12-13 10:15:00,247.74001,247.8499,247.35001,247.55,731442
2024-12-13 10:30:00,247.58,247.95,247.10001,247.35001,626773
2024-12-13 10:45:00,247.33,247.63,246.96001,247.2309,584313
2024-12-13 11:00:00,247.24001,247.31,246.5,246.62,704884
2024-12-13 11:15:00,246.63,247.14,246.51511,246.625,545766
2024-12-13 11:30:00,246.7701,247.029999,246.42999,246.60001,810234
2024-12-13 11:45:00,246.605,246.78999,246.41,246.72,362412
2024-12-13 12:00:00,246.71001,246.72501,246.33,246.355,425798
2024-12-13 12:15:00,246.355,246.59,246.24001,246.46001,324632
2024-12-13 12:30:00,246.47,246.88,246.34,246.60899,386226
2024-12-13 12:45:00,246.605,246.78,246.47,246.58,232800
2024-12-13 13:00:00,246.58,246.89999,246.56,246.76759,233305
2024-12-13 13:15:00,246.75,247.25999,246.7202,247.19,362345
2024-12-13 13:30:00,247.175,247.63,247.1601,247.5965,428135
2024-12-13 13:45:00,247.59,247.88,247.57001,247.85001,340297
2024-12-13 14:00:00,247.845,248.014999,247.58,247.62,412260
2024-12-13 14:15:00,247.66499,247.94,247.61011,247.91,303178
2024-12-13 14:30:00,247.905,248.029999,247.80499,247.825,284673
2024-12-13 14:45:00,247.825,247.97,247.64,247.87,710483
2024-12-13 15:00:00,247.87,247.99001,247.82001,247.9599,388717
2024-12-13 15:15:00,247.95,248.10001,247.78011,248.020004,471577
2024-12-13 15:30:00,248.020004,248.28,247.95,248.059998,488637
2024-12-13 15:45:00,248.14999,248.29871,247.89,248.13,1542401
2024-12-16 09:30:00,248.0,250.0,247.64999,249.7,3778383
2024-12-16 09:45:00,249.71001,249.78999,248.535,248.605,1279624
2024-12-16 10:00:00,248.61501,249.23,248.49001,249.14999,1285872
2024-12-16 10:15:00,249.16,249.24001,248.7,249.059998,1543002
2024-12-16 10:30:00,249.029999,249.47,248.82001,249.21001,610026
2024-12-16 10:45:00,249.205,249.48869,249.12,249.3,873928
2024-12-16 11:00:00,249.3,249.9399,249.13,249.89,972583
2024-12-16 11:15:00,249.895,249.96001,249.62,249.67,834785
2024-12-16 11:30:00,249.71001,249.89999,249.535,249.88,793573
2024-12-16 11:45:00,249.8714,250.28999,249.78,250.27499,1825104
2024-12-16 12:00:00,250.27,250.3,249.77049,250.10049,705411
2024-12-16 12:15:00,250.11501,250.23,249.86,250.059998,642475
2024-12-16 12:30:00,250.059998,250.64999,250.052597,250.6371,899156
2024-12-16 12:45:00,250.6441,251.37891,250.5,251.2859,1354787
2024-12-16 13:00:00,251.2863,251.2863,250.75999,251.1001,877133
2024-12-16 13:15:00,251.105,251.27,250.95,251.11,610811
2024-12-16 13:30:00,251.089996,251.1178,250.58,251.1176,742951
2024-12-16 13:45:00,251.12,251.24719,250.85001,250.86,632859
2024-12-16 14:00:00,250.86,251.12,250.73,251.12,725494
2024-12-16 14:15:00,251.125,251.21001,250.8,250.80009,828357
2024-12-16 14:30:00,250.81,250.9599,250.67999,250.94501,632862
2024-12-16 14:45:00,250.94,251.00019836,250.71001,250.81,1082616
2024-12-16 15:00:00,250.81,250.82001,250.21001,250.5,832727
2024-12-16 15:15:00,250.495,250.75,250.3176,250.69501,748709
2024-12-16 15:30:00,250.7,250.799,250.205,250.22,730050
2024-12-16 15:45:00,250.19,251.10001,249.95,251.039993,3025878
2024-12-17 09:30:00,250.13499,252.8604,249.78999,252.78,3923523
2024-12-17 09:45:00,252.75,252.98,251.92999,252.039993,1723726
2024-12-17 10:00:00,252.039993,252.58,251.81,251.94,1326100
2024-12-17 10:15:00,251.96001,252.5199,251.86,252.27,1299457
2024-12-17 10:30:00,252.255,252.39,251.77,252.36,1011813
2024-12-17 10:45:00,252.35001,252.67999,252.11,252.36,741873
2024-12-17 11:00:00,252.36501,253.35001,252.24001,253.070007,1658487
2024-12-17 11:15:00,253.059998,253.059998,252.31,252.55,1006102
2024-12-17 11:30:00,252.53,252.97,252.48,252.82899,1053084
2024-12-17 11:45:00,252.83,253.10001,252.77,253.074997,835423
2024-12-17 12:00:00,253.080002,253.24001,252.8101,252.84,861259
2024-12-17 12:15:00,252.83,253.3,252.58501,253.22501,944572
2024-12-17 12:30:00,253.25,253.28999,252.87,252.88,859375
2024-12-17 12:45:00,252.89,253.039703,252.8,252.91499,544706
2024-12-17 13:00:00,252.89999,253.059998,252.69009,252.95,747340
2024-12-17 13:15:00,252.95,253.19,252.83,253.13,638527
2024-12-17 13:30:00,253.14,253.63499,253.089996,253.58501,941396
2024-12-17 13:45:00,253.58,253.59,253.22009,253.33501,888133
2024-12-17 14:00:00,253.33009,253.39,253.039993,253.16,609954
2024-12-17 14:15:00,253.16,253.24001,252.92999,253.2,589195
2024-12-17 14:30:00,253.2,253.39,252.92,253.27,1048975
2024-12-17 14:45:00,253.255,253.38,253.0327,253.24001,545498
2024-12-17 15:00:00,253.24001,253.28,252.75,253.089996,749483
2024-12-17 15:15:00,253.080002,253.12,252.81,252.88,853875
2024-12-17 15:30:00,252.88,253.24001,252.64999,253.19,1489507
2024-12-17 15:45:00,253.19501,253.81,252.67,253.48,5028317
2024-12-18 09:30:00,252.22,253.39999,251.4265,251.75,3484538
2024-12-18 09:45:00,251.74001,252.36,251.33,252.020004,1462028
2024-12-18 10:00:00,252.035004,253.21001,251.98,253.059998,1323631
2024-12-18 10:15:00,253.059998,253.32539,252.75999,253.070007,911005
2024-12-18 10:30:00,253.070007,253.71001,252.89999,253.64,1031908
2024-12-18 10:45:00,253.63,253.7999,253.41499,253.47009,1018773
2024-12-18 11:00:00,253.52,253.53999,252.97,252.98,732621
2024-12-18 11:15:00,252.985,253.36,252.85001,253.32001,1755047
2024-12-18 11:30:00,253.32359,253.49609,253.175,253.42999,492559
2024-12-18 11:45:00,253.4371,253.62,253.28999,253.43089,497985
2024-12-18 12:00:00,253.42999,253.89,253.3506,253.8759,1562608
2024-12-18 12:15:00,253.88,254.039993,253.53999,253.63499,832374
2024-12-18 12:30:00,253.63,253.98,253.47,253.795,719930
2024-12-18 12:45:00,253.795,253.98,253.69,253.8535,523817
2024-12-18 13:00:00,253.85001,253.88989,253.61,253.80009,597481
2024-12-18 13:15:00,253.8,254.0099945,253.64,253.7101,657390
2024-12-18 13:30:00,253.7,254.16,253.67,254.145,677465
2024-12-18 13:45:00,254.14999,254.28,253.98,254.089996,706004
2024-12-18 14:00:00,254.080002,254.10001,252.52,252.769,1503089
2024-12-18 14:15:00,252.78999,253.080002,251.53999,252.45,1630614
2024-12-18 14:30:00,252.44901,252.98,252.1375,252.30499,1249979
2024-12-18 14:45:00,252.3,252.32001,250.9201,251.050003,1625950
2024-12-18 15:00:00,251.020004,251.38,250.39,250.57001,2062639
2024-12-18 15:15:00,250.56,250.77,249.5,249.89999,3065867
2024-12-18 15:30:00,249.92,250.3992,248.10001,248.11,3229836
2024-12-18 15:45:00,248.125,249.7,247.75,247.86,5436654
2024-12-19 09:30:00,247.46001,249.17,247.095001,248.39999,5186324
2024-12-19 09:45:00,248.60001,248.94,247.765,248.69,1922656
2024-12-19 10:00:00,248.69,250.84,248.64999,250.75101,2855319
2024-12-19 10:15:00,250.75,251.020004,249.86,249.89,3199281
2024-12-19 10:30:00,249.89,250.5899,249.37,250.21001,2108015
2024-12-19 10:45:00,250.21001,250.55,249.74001,250.46001,1443872
2024-12-19 11:00:00,250.46001,250.47,249.5,249.7925,1114465
2024-12-19 11:15:00,249.8,251.3876,249.75999,251.039993,1369633
2024-12-19 11:30:00,251.039993,251.69,250.83,251.532,1463845
2024-12-19 11:45:00,251.52,251.85001,250.99001,251.13,1053775
2024-12-19 12:00:00,251.13,251.69,251.13,251.28,849586
2024-12-19 12:15:00,251.28999,251.39999,250.535,250.58,960661
2024-12-19 12:30:00,250.59,250.74001,249.94,250.086899,933858
2024-12-19 12:45:00,250.089996,250.6868,249.72,250.655,926327
2024-12-19 13:00:00,250.645,250.6478,249.82001,250.62,734486
2024-12-19 13:15:00,250.625,250.94,250.17,250.83,617557
2024-12-19 13:30:00,250.815,250.89,250.61,250.62,504826
2024-12-19 13:45:00,250.62,251.35001,250.56,251.3226,602753
2024-12-19 14:00:00,251.33,251.45,250.78999,250.88,567122
2024-12-19 14:15:00,250.895,251.039993,250.29021,250.52,581272
2024-12-19 14:30:00,250.50999,250.52,250.1599,250.34,568847
2024-12-19 14:45:00,250.33,250.3564,250.031006,250.059998,603504
2024-12-19 15:00:00,250.059998,250.16,249.53,249.82001,813930
2024-12-19 15:15:00,249.83,250.48,249.82829,250.325,885137
2024-12-19 15:30:00,250.33,250.55,249.53,250.28,1158579
2024-12-19 15:45:00,250.28,250.53999,249.4093,249.85001,3097814
2024-12-20 09:30:00,248.12,248.72,246.3,247.2,16801343
2024-12-20 09:45:00,247.19501,247.42999,246.42999,246.8313,1858214
2024-12-20 10:00:00,246.86,248.67999,246.81,248.66,1773052
2024-12-20 10:15:00,248.66499,249.6241,248.315,249.595,1173983
2024-12-20 10:30:00,249.59,250.39,249.39999,249.82001,1369845
2024-12-20 10:45:00,249.815,250.33,249.61011,249.95,936477
2024-12-20 11:00:00,249.985,251.44,249.86,251.44,1100113
2024-12-20 11:15:00,251.42999,252.0,251.3,251.99001,2131643
2024-12-20 11:30:00,251.98,253.25999,251.89,253.22,2448477
2024-12-20 11:45:00,253.22,253.38,252.73,253.14,1518345
2024-12-20 12:00:00,253.11501,253.92999,252.97,253.55,1588743
2024-12-20 12:15:00,253.55,253.81,253.295,253.735,1054252
2024-12-20 12:30:00,253.735,253.75,253.19,253.59,919680
2024-12-20 12:45:00,253.58501,253.77,253.30009,253.3559,761214
2024-12-20 13:00:00,253.36079,253.42999,253.13,253.33,686220
2024-12-20 13:15:00,253.33,253.39,252.772,252.87,1230448
2024-12-20 13:30:00,252.91,253.23,252.70731,253.089996,873273
2024-12-20 13:45:00,253.089996,253.46001,252.8,252.86501,963159
2024-12-20 14:00:00,252.89,253.14999,252.67999,252.91,748750
2024-12-20 14:15:00,252.9099,253.64999,252.81,253.6203,896514
2024-12-20 14:30:00,253.63,253.82001,253.48,253.61,855886
2024-12-20 14:45:00,253.60001,253.75,253.3,253.6028,847557
2024-12-20 15:00:00,253.61,253.85001,253.53999,253.78,1266016
2024-12-20 15:15:00,253.77499,254.19,253.42,253.49001,2126880
2024-12-20 15:30:00,253.5,253.88,252.78999,253.62,1563709
2024-12-20 15:45:00,253.61,255.0,252.96001,254.59,6897721
2024-12-23 09:30:00,254.77,255.645,253.89999,255.059998,3809555
2024-12-23 09:45:00,255.075104,255.41,253.99001,254.9686,1868602
2024-12-23 10:00:00,254.95,255.039993,253.45,253.75,1818006
